Installs,weights
100000,1
50,1
1,1
1000,1
100,1
5,1
10,1
50,1
10,1
10,1
10,1
500,1
10,1
10000,1
1000,1
5000,1
10,1
5,1
10,1
1000000,1
10,1
1000000,1
10,1
50,1
500,1
100,1
10000,1
100000,1
100000,1
100000,1
1000000,1
5000000,1
1000000,1
10000,1
10000,1
10000000,1
100000,1
1000,1
100,1
500,1
100,1
100,1
100,1
100,1
100,1
1,1
100,1
50,1
1000,1
1,1
500,1
50,1
100,1
100,1
500,1
100000000,1
1,1
100,1
10000000,1
1000000,1
1000000,1
100000,1
5000000,1
100000,1
10000000,1
1000000,1
5000,1
1000,1
1000000,1
100,1
100000,1
10000000,1
10000,1
1000,1
1000000,1
50000,1
10000000,1
10000000,1
50000,1
5000000,1
100000,1
10000,1
100,1
100,1
100,1
1000,1
5000,1
500000,1
10000000,1
1000000,1
1000,1
500,1
100,1
1,1
1000,1
5000,1
10,1
1000,1
100000,1
1000,1
5000,1
1000000,1
10000,1
10000,1
5000,1
50000,1
1000000,1
1000,1
1000,1
1000,1
10,1
50000,1
1,1
100000,1
100000,1
500,1
10000,1
100,1
100000,1
1000,1
100,1
10,1
10,1
1,1
10,1
100000,1
10000,1
10000,1
1000,1
10000000,1
10000,1
50000,1
10000000,1
10000,1
50000,1
50000,1
500,1
50000,1
50000,1
50000,1
1000000,1
500000,1
1000,1
100000,1
1000000,1
1000000,1
50,1
100000,1
5000,1
1000,1
10000,1
1000000,1
100000,1
100,1
500,1
100,1
50000,1
1000000,1
100,1
100,1
1000,1
10000,1
50000,1
500000,1
100,1
100000,1
10000,1
5000,1
1000,1
50,1
10,1
100,1
10000,1
100,1
5000000,1
5000,1
10000,1
10000,1
100000,1
5000,1
100000,1
1000,1
500,1
10,1
5000,1
100,1
1000,1
1000,1
10000000,1
500000000,100
100000000,100
100000000,100
10000000,50
50000000,50
10000000,20
500000000,20
50000000,20
100000000,100
5000000,100
10000000,100
50000000,100
10000000,20
5000000,20
50000000,20
1000000,100
10000000,50
100000000,20
100000000,20
10000000,20
50000000,20
10000000,50
10000000,50
50000000,20
100000000,50
10000000,100
50000000,20
50000000,20
100000000,20
50000000,20
50000000,20
1000000,20
10000000,20
500000,100
1000000,20
1000000,20
10000000,50
100000,20
50000000,20
10000000,20
10000000,20
10000000,20
10000000,50
5000000,50
100000000,20
10000000,20
100000000,20
50000000,20
50000000,20
500000000,20
100000000,20
500000000,20
100000000,20
100000000,20
50000000,20
100000000,20
10000000,50
50000000,100
100000000,20
50000000,20
10000000,20
50000000,20
5000000,20
10000000,20
10000000,20
10000000,20
500000,20
1000000,20
5000000,20
1000000,20
10000000,20
500000,20
10000000,20
1000000,20
10000,100
100000,100
500000,50
1000000,100
5000000,100
5000000,100
10000000,100
1000000,100
5000000,100
1000000,100
1000000,100
1000000,100
1000000,100
500000,100
1000000,100
5000000,100
1000000,100
500000,100
500000,100
100000,100
500000,100
200000,100
100000,100
50000,100
1000000,100
500000,100
500000,100
1000000,100
5000000,20
1000000,20
10000000,20
10000000,20
5000000,100
5000000,100
5000000,50
500000,100
500000,100
100000000,20
50000000,20
10000000,50
10000000,100
5000000,50
10000000,20
5000000,20
50000000,20
10000000,20
100000000,20
1000000,100
10000000,100
1000000,100
5000000,100
5000000,100
10000000,100
10000000,100
50000000,50
10000000,20
500000,100
500000,100
1000000,100
100000000,100
1000000,100
1000000,100
1000000,100
500000,100
500000,100
500000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
500000,20
10000000,20
5000000,20
10000000,50
500000,20
10000000,20
5000000,20
10000000,20
10000000,20
5000000,20
5000000,20
5000000,20
5000000,20
1000000,20
1000000,50
1000000,50
1000000,50
1000000,50
1000000,50
10000000,50
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
10000000,20
100000000,20
100000000,20
10000000,50
5000000,20
1000000,100
50000,100
5000000,50
100000,50
200000,100
100000,50
100000,50
100000,100
200000,100
50000,100
100000,100
1000000,20
500000,20
100000,20
5000000,20
100000,50
200000,50
100000,50
500000,100
500000,100
500000,100
200000,100
500000,100
500000,100
500000,100
500000,100
1000000,100
1000000,100
1000000,100
500000,100
1000000,100
5000000,100
1000000,100
500000,100
500000,100
100000,100
500000,100
200000,100
100000,100
50000,100
1000000,100
500000,100
10000000,20
500000000,20
50000000,20
50000000,20
50000000,20
50000000,20
50000000,20
500000000,20
100000000,20
50000000,20
100000000,20
1000000000,20
50000000,20
10000000,20
500000000,20
50000000,20
10000000,20
10000000,20
100000000,20
1000000000,20
100000000,20
10000000000,20
5000000000,20
100000000,20
100000000,20
100000000,20
1000000000,20
10000000000,20
1000000000,20
500000000,20
1000000000,20
5000000000,20
5000000000,20
1000000000,20
1000000000,20
1000000000,20
1000000000,20
10000000,20
50000000,20
10000000,20
50000000,20
100000000,20
5000000,20
100000000,20
100000000,20
100000000,20
10000000,20
1000000,20
50000000,20
5000000,20
10000000,20
50000000,20
5000000,20
50000000,20
50000000,20
50000000,20
500000000,20
500000000,20
10000000,20
500000000,20
100000000,20
10000000,20
10000000,20
10000000,20
50000000,20
1000000000,20
10000000,20
100000000,20
10000000,20
500000000,20
100000000,20
1000000000,20
1000000000,20
100000000,20
50000000,20
100000000,20
1000000000,20
50000000,20
1000000000,20
100000000,20
10000000,20
100000000,20
100000000,20
100000000,20
10000000,20
5000000,20
500000000,20
100000000,20
50000000,20
500000000,20
10000000,20
10000000,20
100000000,20
100000000,20
100000000,20
100000000,20
10000000,20
500000000,20
10000000,20
100000000,20
50000000,20
10000000000,20
1000000000,20
1000000000,20
10000000,20
50000000,20
1000000,20
1000000000,20
1000000,20
5000000,20
500000000,20
10000000,20
100000000,20
100000000,20
5000000,20
50000000,20
10000000,20
10000000,20
5000000,20
500000,20
500000,20
1000000,20
10000000,100
5000000,100
1000000,100
5000000,20
1000000,100
1000000,100
1000000,100
1000000,50
500000,50
500000,100
5000000,50
5000000,20
1000000,20
50000000,20
1000000,50
500000,20
1000000,20
500000,50
1000000,50
500000,20
200000,50
500000,20
500000,50
200000,20
100000,50
100000,20
200000,20
100000,20
500000,20
100000,100
100000,100
200000,100
500000,100
100000,100
100000,100
500000,100
500000,100
1000000,20
5000000,20
1000000,50
10000000,20
1000000,20
1000000,20
1000000,20
5000000,20
1000000,20
5000000,20
1000000,20
500000,20
1000000,20
1000000,20
1000000,20
500000,20
1000000,20
1000000,20
1000000,20
1000000,20
1000000,20
500000,20
200000,50
10000000,1
500000000,1
1000000000,1
100000000,1
1000000000,1
5000000000,1
1000000000,1
500000000,1
1000000000,1
1000000000,1
100000000,1
500000000,1
500000000,1
500000000,1
100000000,1
5000000000,1
1000000000,1
1000000000,1
50000000,1
10000000,1
10000000,1
50000000,1
10000000,1
10000000,1
10000000,1
50000000,1
100000000,1
100000000,1
500000000,1
50000000,1
500000000,1
100000000,1
100000000,1
10000000,1
10000000,1
10000000,1
500000000,1
100000000,1
100000000,1
500000000,1
500000,100
1000000,100
5000000,20
1000000,20
10000000,20
10000000,20
5000000,100
5000000,100
5000000,50
500000,100
500000,100
100000000,20
50000000,20
10000000,50
10000000,100
5000000,50
10000000,20
5000000,20
50000000,20
10000000,20
100000000,20
1000000,100
10000000,100
1000000,100
5000000,100
5000000,100
10000000,100
10000000,100
50000000,50
10000000,20
500000,100
500000,100
1000000,100
100000000,100
1000000,100
1000000,100
1000000,100
500000,100
500000,100
500000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
500000,20
10000000,20
5000000,20
10000000,50
500000,20
10000000,20
5000000,20
10000000,20
10000000,20
5000000,20
5000000,20
5000000,20
5000000,20
1000000,20
1000000,50
1000000,50
1000000,50
1000000,50
1000000,50
10000000,50
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
10000000,20
100000000,20
100000000,20
10000000,50
5000000,20
1000000,100
50000,100
5000000,50
100000,50
200000,100
100000,50
100000,50
100000,100
200000,100
50000,100
100000,100
1000000,20
500000,20
100000,20
5000000,20
100000,50
200000,50
100000,50
500000,100
500000,100
500000,100
200000,100
500000,100
500000,100
500000,100
500000,100
1000000,100
1000000,100
1000000,100
500000,100
1000000,100
5000000,100
1000000,100
500000,100
500000,100
100000,100
500000,100
200000,100
100000,100
50000,100
1000000,100
500000,100
10000000,20
500000000,20
50000000,20
50000000,20
50000000,20
50000000,20
50000000,20
500000000,20
100000000,20
50000000,20
100000000,20
1000000000,20
50000000,20
10000000,20
500000000,20
50000000,20
10000000,20
10000000,20
100000000,20
1000000000,20
100000000,20
10000000000,20
5000000000,20
100000000,20
100000000,20
100000000,20
1000000000,20
10000000000,20
1000000000,20
500000000,20
1000000000,20
5000000000,20
10000000000,20
1000000000,20
500000000,20
1000000000,20
5000000000,20
5000000000,20
1000000000,20
1000000000,20
1000000000,20
1000000000,20
10000000,20
50000000,20
10000000,20
50000000,20
100000000,20
5000000,20
100000000,20
100000000,20
100000000,20
10000000,20
1000000,20
50000000,20
5000000,20
10000000,20
50000000,20
5000000,20
50000000,20
50000000,20
50000000,20
500000000,20
500000000,20
10000000,20
500000000,20
100000000,20
10000000,20
10000000,20
10000000,20
50000000,20
1000000000,20
10000000,20
100000000,20
10000000,20
500000000,20
100000000,20
1000000000,20
1000000000,20
100000000,20
50000000,20
100000000,20
1000000000,20
50000000,20
100000000,20
10000000,20
100000000,20
100000000,20
100000000,20
10000000,20
5000000,20
500000000,20
100000000,20
50000000,20
500000000,20
10000000,20
10000000,20
100000000,20
100000000,20
100000000,20
100000000,20
10000000,20
500000000,20
10000000,20
100000000,20
50000000,20
10000000000,20
1000000000,20
1000000000,20
10000000,20
50000000,20
1000000,20
1000000000,20
1000000,20
5000000,20
500000000,20
10000000,20
100000000,20
100000000,20
5000000,20
50000000,20
10000000,20
10000000,20
5000000,20
500000,20
500000,20
1000000,20
500000,100
1000000,100
5000000,100
5000000,100
5000000,50
500000,100
500000,100
10000000,100
5000000,50
1000000,100
10000000,100
1000000,100
5000000,100
5000000,100
10000000,100
10000000,100
500000,100
500000,100
1000000,100
100000000,100
1000000,100
1000000,100
1000000,100
500000,100
500000,100
500000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
1000000,100
500000,100
10000000,20
500000000,20
50000000,20
50000000,20
50000000,20
50000000,20
50000000,20
500000000,20
100000000,20
50000000,20
100000000,20
1000000000,20
50000000,20
10000000,20
500000000,20
50000000,20
10000000,20
10000000,20
100000000,20
1000000000,20
100000000,20
10000000000,20
5000000000,20
100000000,20
100000000,20
100000000,20
1000000000,20
10000000000,20
1000000000,20
500000000,20
1000000000,20
5000000000,20
5000000000,20
1000000000,20
1000000000,20
1000000000,20
1000000000,20
10000000,20
50000000,20
10000000,20
50000000,20
100000000,20
5000000,20
100000000,20
100000000,20
100000000,20
10000000,20
1000000,20
50000000,20
5000000,20
10000000,20
50000000,20
5000000,20
50000000,20
50000000,20
50000000,20
500000000,20
500000000,20
10000000,20
500000000,20
100000000,20
10000000,20
10000000,20
10000000,20
50000000,20
1000000000,20
10000000,20
100000000,20
10000000,20
500000000,20
100000000,20
1000000000,20
1000000000,20
100000000,20
50000000,20
100000000,20
1000000000,20
50000000,20
100000000,20
10000000,20
100000000,20
100000000,20
100000000,20
10000000,20
5000000,20
500000000,20
100000000,20
50000000,20
500000000,20
10000000,20
10000000,20
100000000,20
100000000,20
100000000,20
10000000,20
500000000,20
10000000,20
100000000,20
50000000,20
1000000000,20
1000000000,20
10000000,20
50000000,20
1000000,20
1000000000,20
1000000,20
5000000,20
500000000,20
10000000,20
100000000,20
100000000,20
5000000,20
50000000,20
10000000,20
10000000,20
5000000,20
500000,20
500000,20
1000000,20
100000000,20
50000000,20
10000000,20
5000000,20
10000000,20
5000000,20
50000000,20
50000000,20
10000000,20
10000000,20
10000000,20
5000000,20
100000000,20
1000000000,20
10000000,20
10000000,20
5000000,20
1000000,20
1000000,20
10000000,20
10000000,20
50000000,20
500000,20
500000,20
10000000,20
5000000,20
5000000,20
100000,50
50000,20
1000000,20
5000000,20
1000000,20
10000000,20
5000000,20
5000000000,20
5000000,20
5000000,20
1000000,20
500000,20
5000000,20
50000000,20
10000000,20
1000000,20
50000000,20
10000000,20
5000000,20
1000000,20
500000,20
100000000,20
5000000,20
1000000,20
10000000,20
5000000,20
5000000,20
1000000,20
1000000,20
5000000,20
500000,20
5000000,20
50000000,20
10000000,20
10000000,20
1000000,20
10000000,20
5000000,20
1000000,20
100000,20
100000000,20
10000000,20
50000000,20
10000000,20
100000000,20
50000000,20
50000000,20
50000000,20
100000000,20
50000000,20
10000000,20
100000000,20
5000000,20
